,Province,City,District / County,Post Code,Address,Latitude,Longitude
579,Guizhou,Anshun,Ziyun,550800,"Ziyun,Anshun,Guizhou,China",,
580,Guizhou,Liupanshui,Zhongshan,553000,"Zhongshan,Liupanshui,Guizhou,China",,
581,Guizhou,Liupanshui,Panxian,553500,"Panxian,Liupanshui,Guizhou,China",,
582,Guizhou,Liupanshui,Liuzhite,553400,"Liuzhite,Liupanshui,Guizhou,China",,
583,Guizhou,Liupanshui,Shuicheng,553600,"Shuicheng,Liupanshui,Guizhou,China",,
584,Guizhou,Zunyi,Honghuagang District,563000,"Honghuagang District,Zunyi,Guizhou,China",,
585,Guizhou,Zunyi,Tongzi,563200,"Tongzi,Zunyi,Guizhou,China",,
586,Guizhou,Zunyi,Daozhen,563500,"Daozhen,Zunyi,Guizhou,China",,
587,Guizhou,Zunyi,Meitan,564100,"Meitan,Zunyi,Guizhou,China",,
588,Guizhou,Zunyi,Chishui,564700,"Chishui,Zunyi,Guizhou,China",,
589,Guizhou,Zunyi,Huichuan District,563000,"Huichuan District,Zunyi,Guizhou,China",,
590,Guizhou,Zunyi,Suiyang County,563300,"Suiyang County,Zunyi,Guizhou,China",,
591,Guizhou,Zunyi,Wuchuan Glelao,564300,"Wuchuan Glelao,Zunyi,Guizhou,China",,
592,Guizhou,Zunyi,Yuqing,564400,"Yuqing,Zunyi,Guizhou,China",,
593,Guizhou,Zunyi,Renhuai,564500,"Renhuai,Zunyi,Guizhou,China",,
594,Guizhou,Zunyi,Zunyi,563100,"Zunyi,Guizhou,China",,
595,Guizhou,Zunyi,Zheng'an,563400,"Zheng'an,Zunyi,Guizhou,China",,
596,Guizhou,Zunyi,Fenggang,564200,"Fenggang,Zunyi,Guizhou,China",,
597,Guizhou,Zunyi,Xishui,564600,"Xishui,Zunyi,Guizhou,China",,
598,Guizhou,Tongren,Tongren,554300,"Tongren,Guizhou,China",,
599,Guizhou,Tongren,Shiqian,555100,"Shiqian,Tongren,Guizhou,China",,
600,Guizhou,Tongren,Dejiang,565200,"Dejiang,Tongren,Guizhou,China",,
601,Guizhou,Tongren,Wanshan,554200,"Wanshan,Tongren,Guizhou,China",,
602,Guizhou,Tongren,Jiangkou,554400,"Jiangkou,Tongren,Guizhou,China",,
603,Guizhou,Tongren,Sinan,565100,"Sinan,Tongren,Guizhou,China",,
604,Guizhou,Tongren,Yanhe,565300,"Yanhe,Tongren,Guizhou,China",,
605,Guizhou,Tongren,Yuping,554000,"Yuping,Tongren,Guizhou,China",,
606,Guizhou,Tongren,Yinjiang Tujia,555200,"Yinjiang Tujia,Tongren,Guizhou,China",,
607,Guizhou,Tongren,Songtao,554100,"Songtao,Tongren,Guizhou,China",,
608,Guizhou,Qianxinan,Xingyi City,562400,"Xingyi City,Qianxinan,Guizhou,China",,
609,Guizhou,Qianxinan,Qinglong,561400,"Qinglong,Qianxinan,Guizhou,China",,
610,Guizhou,Qianxinan,Ceheng,552200,"Ceheng,Qianxinan,Guizhou,China",,
611,Guizhou,Qianxinan,Xingren,562300,"Xingren,Qianxinan,Guizhou,China",,
612,Guizhou,Qianxinan,Zhenfeng,562200,"Zhenfeng,Qianxinan,Guizhou,China",,
613,Guizhou,Qianxinan,Anlong,552400,"Anlong,Qianxinan,Guizhou,China",,
614,Guizhou,Qianxinan,Puan,561500,"Puan,Qianxinan,Guizhou,China",,
615,Guizhou,Qianxinan,Wangmo,562300,"Wangmo,Qianxinan,Guizhou,China",,
616,Guizhou,Bijie,Bijie City,551700,"Bijie City,Bijie,Guizhou,China",,
617,Guizhou,Bijie,Jinsha,551800,"Jinsha,Bijie,Guizhou,China",,
618,Guizhou,Bijie,Weining,553100,"Weining,Bijie,Guizhou,China",,
619,Guizhou,Bijie,Dafang,551600,"Dafang,Bijie,Guizhou,China",,
620,Guizhou,Bijie,Zhijin,552100,"Zhijin,Bijie,Guizhou,China",,
621,Guizhou,Bijie,Hezhang,553200,"Hezhang,Bijie,Guizhou,China",,
622,Guizhou,Bijie,Qianxi,551500,"Qianxi,Bijie,Guizhou,China",,
623,Guizhou,Bijie,Nayong,553300,"Nayong,Bijie,Guizhou,China",,
624,Guizhou,Qiandongnan,Kaili,556000,"Kaili,Qiandongnan,Guizhou,China",,
625,Guizhou,Qiandongnan,Sansui County,556500,"Sansui County,Qiandongnan,Guizhou,China",,
626,Guizhou,Qiandongnan,Tianzhu County,556600,"Tianzhu County,Qiandongnan,Guizhou,China",,
627,Guizhou,Qiandongnan,Taijiang,556300,"Taijiang,Qiandongnan,Guizhou,China",,
628,Guizhou,Qiandongnan,Congjiang,557400,"Congjiang,Qiandongnan,Guizhou,China",,
629,Guizhou,Qiandongnan,Danzhai,557500,"Danzhai,Qiandongnan,Guizhou,China",,
630,Guizhou,Qiandongnan,Huangping,556100,"Huangping,Qiandongnan,Guizhou,China",,
631,Guizhou,Qiandongnan,Zhenyuan County,557700,"Zhenyuan County,Qiandongnan,Guizhou,China",,
632,Guizhou,Qiandongnan,Jinping,556700,"Jinping,Qiandongnan,Guizhou,China",,
633,Guizhou,Qiandongnan,Liping,557300,"Liping,Qiandongnan,Guizhou,China",,
634,Guizhou,Qiandongnan,Leishan,557100,"Leishan,Qiandongnan,Guizhou,China",,
635,Guizhou,Qiandongnan,Shibing,556200,"Shibing,Qiandongnan,Guizhou,China",,
636,Guizhou,Qiandongnan,Cengong County,557800,"Cengong County,Qiandongnan,Guizhou,China",,
637,Guizhou,Qiandongnan,Jianhe,556400,"Jianhe,Qiandongnan,Guizhou,China",,
638,Guizhou,Qiandongnan,Rongjiang,557200,"Rongjiang,Qiandongnan,Guizhou,China",,
639,Guizhou,Qiandongnan,Majiang,557600,"Majiang,Qiandongnan,Guizhou,China",,
640,Guizhou,Qiannan,Duyun,558000,"Duyun,Qiannan,Guizhou,China",,
641,Guizhou,Qiannan,Guiding,551300,"Guiding,Qiannan,Guizhou,China",,
642,Guizhou,Qiannan,Pingtang,558300,"Pingtang,Qiannan,Guizhou,China",,
643,Guizhou,Qiannan,Longli,551200,"Longli,Qiannan,Guizhou,China",,
644,Guizhou,Qiannan,Fuquan,550500,"Fuquan,Qiannan,Guizhou,China",,
645,Guizhou,Qiannan,Weng'an,550400,"Weng'an,Qiannan,Guizhou,China",,
646,Guizhou,Qiannan,Luodian,550100,"Luodian,Qiannan,Guizhou,China",,
647,Guizhou,Qiannan,Huishui,550600,"Huishui,Qiannan,Guizhou,China",,
648,Guizhou,Qiannan,Libo,558400,"Libo,Qiannan,Guizhou,China",,
649,Guizhou,Qiannan,Dushan,558200,"Dushan,Qiannan,Guizhou,China",,
650,Guizhou,Qiannan,Changshun,550700,"Changshun,Qiannan,Guizhou,China",,
651,Guizhou,Qiannan,Sandu,558100,"Sandu,Qiannan,Guizhou,China",,
652,Henan,Zhengzhou ,Zhongyuan,450000,"Zhongyuan,Zhengzhou ,Henan,China",,
653,Henan,Zhengzhou ,Jinshui,450000,"Jinshui,Zhengzhou ,Henan,China",,
654,Henan,Zhengzhou ,Zhongmu,451450,"Zhongmu,Zhengzhou ,Henan,China",,
655,Henan,Zhengzhou ,Xinmi,452370,"Xinmi,Zhengzhou ,Henan,China",,
656,Henan,Zhengzhou ,Erqi,450000,"Erqi,Zhengzhou ,Henan,China",,
657,Henan,Zhengzhou ,Shangjie,450041,"Shangjie,Zhengzhou ,Henan,China",,
658,Henan,Zhengzhou ,Gongyi,451200,"Gongyi,Zhengzhou ,Henan,China",,
659,Henan,Zhengzhou ,Xinzheng,451100,"Xinzheng,Zhengzhou ,Henan,China",,
660,Henan,Zhengzhou ,Guancheng,450000,"Guancheng,Zhengzhou ,Henan,China",,
661,Henan,Zhengzhou ,Huiji,450000,"Huiji,Zhengzhou ,Henan,China",,
662,Henan,Zhengzhou ,Xingyang,450100,"Xingyang,Zhengzhou ,Henan,China",,
663,Henan,Zhengzhou ,Dengfeng,452470,"Dengfeng,Zhengzhou ,Henan,China",,
664,Henan,Luoyang,Laocheng,471000,"Laocheng,Luoyang,Henan,China",,
665,Henan,Luoyang,Jianxi,471000,"Jianxi,Luoyang,Henan,China",,
666,Henan,Luoyang,Mengjin,471100,"Mengjin,Luoyang,Henan,China",,
667,Henan,Luoyang,Songxian,471400,"Songxian,Luoyang,Henan,China",,
668,Henan,Luoyang,Luoning,471700,"Luoning,Luoyang,Henan,China",,
669,Henan,Luoyang,Xigong,471000,"Xigong,Luoyang,Henan,China",,
670,Henan,Luoyang,Jili,471000,"Jili,Luoyang,Henan,China",,
671,Henan,Luoyang,Xin'an,471800,"Xin'an,Luoyang,Henan,China",,
672,Henan,Luoyang,Ruyang,471200,"Ruyang,Luoyang,Henan,China",,
673,Henan,Luoyang,Yichuan,471300,"Yichuan,Luoyang,Henan,China",,
674,Henan,Luoyang,Chanhe,471000,"Chanhe,Luoyang,Henan,China",,
675,Henan,Luoyang,Luolong,471000,"Luolong,Luoyang,Henan,China",,
676,Henan,Luoyang,Luanchuan,471500,"Luanchuan,Luoyang,Henan,China",,
677,Henan,Luoyang,Yiyang,471600,"Yiyang,Luoyang,Henan,China",,
678,Henan,Luoyang,Yanshi,,"Yanshi,Luoyang,Henan,China",,
679,Henan,Sanmenxia ,Hubin,472000,"Hubin,Sanmenxia ,Henan,China",,
680,Henan,Sanmenxia ,Lushi,472200,"Lushi,Sanmenxia ,Henan,China",,
681,Henan,Sanmenxia ,Mianchi,472400,"Mianchi,Sanmenxia ,Henan,China",,
682,Henan,Sanmenxia ,Yima,472300,"Yima,Sanmenxia ,Henan,China",,
683,Henan,Sanmenxia ,Shanxian,472100,"Shanxian,Sanmenxia ,Henan,China",,
684,Henan,Sanmenxia ,Lingbao,472500,"Lingbao,Sanmenxia ,Henan,China",,
685,Henan,Kaifeng ,Longting,475000,"Longting,Kaifeng ,Henan,China",,
686,Henan,Kaifeng ,Yuwangtai,475000,"Yuwangtai,Kaifeng ,Henan,China",,
687,Henan,Kaifeng ,Tongxu,475400,"Tongxu,Kaifeng ,Henan,China",,
688,Henan,Kaifeng ,Lankao,475300,"Lankao,Kaifeng ,Henan,China",,
689,Henan,Kaifeng ,Gulou,475000,"Gulou,Kaifeng ,Henan,China",,
690,Henan,Kaifeng ,Jinming,475000,"Jinming,Kaifeng ,Henan,China",,
691,Henan,Kaifeng ,Weishi,475500,"Weishi,Kaifeng ,Henan,China",,
692,Henan,Kaifeng ,Shunhe,475000,"Shunhe,Kaifeng ,Henan,China",,
693,Henan,Kaifeng ,Qixian,475200,"Qixian,Kaifeng ,Henan,China",,
694,Henan,Kaifeng ,Kaifeng,475100,"Kaifeng,Kaifeng ,Henan,China",,
695,Henan,Pingdingshan ,Xinhua,467000,"Xinhua,Pingdingshan ,Henan,China",,
696,Henan,Pingdingshan ,Zhanhe,467000,"Zhanhe,Pingdingshan ,Henan,China",,
697,Henan,Pingdingshan ,Lushan,467300,"Lushan,Pingdingshan ,Henan,China",,
698,Henan,Pingdingshan ,Ruzhou,467500,"Ruzhou,Pingdingshan ,Henan,China",,
699,Henan,Pingdingshan ,Weidong,467000,"Weidong,Pingdingshan ,Henan,China",,
700,Henan,Pingdingshan ,Baofeng,467400,"Baofeng,Pingdingshan ,Henan,China",,
701,Henan,Pingdingshan ,Jiaxian,467100,"Jiaxian,Pingdingshan ,Henan,China",,
702,Henan,Pingdingshan ,Shilong,467000,"Shilong,Pingdingshan ,Henan,China",,
703,Henan,Pingdingshan ,Yexian,467200,"Yexian,Pingdingshan ,Henan,China",,
704,Henan,Pingdingshan ,Wugang,462500,"Wugang,Pingdingshan ,Henan,China",,
705,Henan,Anyang ,Wenfeng,455000,"Wenfeng,Anyang ,Henan,China",,
706,Henan,Anyang ,Long'an,455000,"Long'an,Anyang ,Henan,China",,
707,Henan,Anyang ,Huaxian,456400,"Huaxian,Anyang ,Henan,China",,
708,Henan,Anyang ,Beiguan,455000,"Beiguan,Anyang ,Henan,China",,
709,Henan,Anyang ,Anyang,455100,"Anyang,Anyang ,Henan,China",,
710,Henan,Anyang ,Neihuang,456300,"Neihuang,Anyang ,Henan,China",,
711,Henan,Anyang ,Yindu,455000,"Yindu,Anyang ,Henan,China",,
712,Henan,Anyang ,Shangyin,456150,"Shangyin,Anyang ,Henan,China",,
713,Henan,Anyang ,Linzhou,456500,"Linzhou,Anyang ,Henan,China",,
714,Henan,Hebi ,Heshan,458000,"Heshan,Hebi ,Henan,China",,
715,Henan,Hebi ,Xunxian,456250,"Xunxian,Hebi ,Henan,China",,
716,Henan,Hebi ,Shancheng,458000,"Shancheng,Hebi ,Henan,China",,
717,Henan,Hebi ,Qixian,456750,"Qixian,Hebi ,Henan,China",,
718,Henan,Hebi ,Qibin,458000,"Qibin,Hebi ,Henan,China",,
719,Henan,Xinxiang ,Hongqi,453000,"Hongqi,Xinxiang ,Henan,China",,
720,Henan,Xinxiang ,Yuanyang,453500,"Yuanyang,Xinxiang ,Henan,China",,
721,Henan,Xinxiang ,Changyuan,453400,"Changyuan,Xinxiang ,Henan,China",,
722,Henan,Xinxiang ,Xinxiang,453700,"Xinxiang,Xinxiang ,Henan,China",,
723,Henan,Xinxiang ,Yanjin,453200,"Yanjin,Xinxiang ,Henan,China",,
724,Henan,Xinxiang ,Weihui,453100,"Weihui,Xinxiang ,Henan,China",,
725,Henan,Xinxiang ,Huojia,453800,"Huojia,Xinxiang ,Henan,China",,
726,Henan,Xinxiang ,Fengqiu,453300,"Fengqiu,Xinxiang ,Henan,China",,
727,Henan,Xinxiang ,Huixian,453600,"Huixian,Xinxiang ,Henan,China",,
728,Henan,Jiaozuo ,Jiefang,454150,"Jiefang,Jiaozuo ,Henan,China",,
729,Henan,Jiaozuo ,Shanyang,454150,"Shanyang,Jiaozuo ,Henan,China",,
730,Henan,Jiaozuo ,Wuzhi,454950,"Wuzhi,Jiaozuo ,Henan,China",,
731,Henan,Jiaozuo ,Mengzhou,454750,"Mengzhou,Jiaozuo ,Henan,China",,
732,Henan,Jiaozuo ,Zhongzhan,454150,"Zhongzhan,Jiaozuo ,Henan,China",,
733,Henan,Jiaozuo ,Xiuwu,454350,"Xiuwu,Jiaozuo ,Henan,China",,
734,Henan,Jiaozuo ,Wenxian,454850,"Wenxian,Jiaozuo ,Henan,China",,
735,Henan,Jiaozuo ,Macun,454150,"Macun,Jiaozuo ,Henan,China",,
736,Henan,Jiaozuo ,Boai,454450,"Boai,Jiaozuo ,Henan,China",,
737,Henan,Jiaozuo ,Qinyang,454550,"Qinyang,Jiaozuo ,Henan,China",,
738,Henan,Puyang ,Qingfeng,457300,"Qingfeng,Puyang ,Henan,China",,
739,Henan,Puyang ,Taiqian,457600,"Taiqian,Puyang ,Henan,China",,
740,Henan,Puyang ,Nanle,457400,"Nanle,Puyang ,Henan,China",,
741,Henan,Puyang ,PuyanG,457100,"PuyanG,Puyang ,Henan,China",,
742,Henan,Puyang ,Fanxian,457500,"Fanxian,Puyang ,Henan,China",,
743,Henan,Xuchang ,Weidu,461000,"Weidu,Xuchang ,Henan,China",,
744,Henan,Xuchang ,Xiangcheng,452670,"Xiangcheng,Xuchang ,Henan,China",,
745,Henan,Xuchang ,Xuchang,461100,"Xuchang,Xuchang ,Henan,China",,
746,Henan,Xuchang ,Yuzhou,452570,"Yuzhou,Xuchang ,Henan,China",,
747,Henan,Xuchang ,Yanling,461200,"Yanling,Xuchang ,Henan,China",,
748,Henan,Xuchang ,Changge,461500,"Changge,Xuchang ,Henan,China",,
749,Henan,Luohe ,Yuanhui,462000,"Yuanhui,Luohe ,Henan,China",,
750,Henan,Luohe ,Wuyang,462400,"Wuyang,Luohe ,Henan,China",,
751,Henan,Luohe ,Yancheng,462300,"Yancheng,Luohe ,Henan,China",,
752,Henan,Luohe ,Linying,462600,"Linying,Luohe ,Henan,China",,
753,Henan,Luohe ,Zhaoling,462300,"Zhaoling,Luohe ,Henan,China",,
754,Henan,Nanyang,Wancheng,473000,"Wancheng,Nanyang,Henan,China",,
755,Henan,Nanyang,Fangcheng,473200,"Fangcheng,Nanyang,Henan,China",,
756,Henan,Nanyang,Neixiang,474350,"Neixiang,Nanyang,Henan,China",,
757,Henan,Nanyang,Tanghe,473400,"Tanghe,Nanyang,Henan,China",,
758,Henan,Nanyang,Dengzhou,474150,"Dengzhou,Nanyang,Henan,China",,
759,Henan,Nanyang,Wolong,473000,"Wolong,Nanyang,Henan,China",,
760,Henan,Nanyang,Xixia,474550,"Xixia,Nanyang,Henan,China",,
761,Henan,Nanyang,Xichuan,474450,"Xichuan,Nanyang,Henan,China",,
762,Henan,Nanyang,Xinye,473500,"Xinye,Nanyang,Henan,China",,
763,Henan,Nanyang,Nanzhao,474650,"Nanzhao,Nanyang,Henan,China",,
764,Henan,Nanyang,Zhenping,474250,"Zhenping,Nanyang,Henan,China",,
765,Henan,Nanyang,Sheqi,473300,"Sheqi,Nanyang,Henan,China",,
766,Henan,Nanyang,Tongbai,474750,"Tongbai,Nanyang,Henan,China",,
767,Henan,Shangqiu,Liangyuan,476000,"Liangyuan,Shangqiu,Henan,China",,
768,Henan,Shangqiu,Suixian,476900,"Suixian,Shangqiu,Henan,China",,
769,Henan,Shangqiu,Yucheng,476300,"Yucheng,Shangqiu,Henan,China",,
770,Henan,Shangqiu,Suiyang,476000,"Suiyang,Shangqiu,Henan,China",,
771,Henan,Shangqiu,Ningling,476700,"Ningling,Shangqiu,Henan,China",,
772,Henan,Shangqiu,Xiayi,476400,"Xiayi,Shangqiu,Henan,China",,
773,Henan,Shangqiu,Minquan,476800,"Minquan,Shangqiu,Henan,China",,
774,Henan,Shangqiu,Zhecheng,476200,"Zhecheng,Shangqiu,Henan,China",,
775,Henan,Shangqiu,Yongcheng,476600,"Yongcheng,Shangqiu,Henan,China",,
776,Henan,Xinyang,Shihe,464000,"Shihe,Xinyang,Henan,China",,
777,Henan,Xinyang,Guangshan,465450,"Guangshan,Xinyang,Henan,China",,
778,Henan,Xinyang,Gushi,465200,"Gushi,Xinyang,Henan,China",,
779,Henan,Xinyang,Xixian,464300,"Xixian,Xinyang,Henan,China",,
780,Henan,Xinyang,Pingqiao District,464000,"Pingqiao District,Xinyang,Henan,China",,
781,Henan,Xinyang,Xinxian,465500,"Xinxian,Xinyang,Henan,China",,
782,Henan,Xinyang,Huangchuan,465150,"Huangchuan,Xinyang,Henan,China",,
783,Henan,Xinyang,Luoshan,464200,"Luoshan,Xinyang,Henan,China",,
784,Henan,Xinyang,Shangcheng,465350,"Shangcheng,Xinyang,Henan,China",,
785,Henan,Xinyang,Huaibin,464400,"Huaibin,Xinyang,Henan,China",,
786,Henan,Zhoukou,Chuanhui,466000,"Chuanhui,Zhoukou,Henan,China",,
787,Henan,Zhoukou,Shangshui,466100,"Shangshui,Zhoukou,Henan,China",,
788,Henan,Zhoukou,Huaiyang,466700,"Huaiyang,Zhoukou,Henan,China",,
789,Henan,Zhoukou,Xiangcheng,466200,"Xiangcheng,Zhoukou,Henan,China",,
790,Henan,Zhoukou,Fugou,461300,"Fugou,Zhoukou,Henan,China",,
791,Henan,Zhoukou,Shenqiu,466300,"Shenqiu,Zhoukou,Henan,China",,
792,Henan,Zhoukou,Taikang,475400,"Taikang,Zhoukou,Henan,China",,
793,Henan,Zhoukou,Xihua,466600,"Xihua,Zhoukou,Henan,China",,
794,Henan,Zhoukou,Dancheng,477150,"Dancheng,Zhoukou,Henan,China",,
795,Henan,Zhoukou,Luyi,477200,"Luyi,Zhoukou,Henan,China",,
796,Henan,Zhumadian,Yicheng,463000,"Yicheng,Zhumadian,Henan,China",,
797,Henan,Zhumadian,Pingyu,463400,"Pingyu,Zhumadian,Henan,China",,
798,Henan,Zhumadian,Miyang,463700,"Miyang,Zhumadian,Henan,China",,
799,Henan,Zhumadian,Xincai,463500,"Xincai,Zhumadian,Henan,China",,
800,Henan,Zhumadian,Xiping,463900,"Xiping,Zhumadian,Henan,China",,
801,Henan,Zhumadian,Zhengyang,463600,"Zhengyang,Zhumadian,Henan,China",,
802,Henan,Zhumadian,Runan,463300,"Runan,Zhumadian,Henan,China",,
803,Henan,Zhumadian,Shangcai,463800,"Shangcai,Zhumadian,Henan,China",,
804,Henan,Zhumadian,Queshan,463200,"Queshan,Zhumadian,Henan,China",,
805,Henan,Zhumadian,Suiping,463100,"Suiping,Zhumadian,Henan,China",,
806,Henan,Jiyuan,Jiyuan,454650,"Jiyuan,Henan,China",,
807,Hubei,Wuhan ,Jiang'an District,430014,"Jiang'an District,Wuhan ,Hubei,China",,
808,Hubei,Wuhan ,Hanyang District,430050,"Hanyang District,Wuhan ,Hubei,China",,
809,Hubei,Wuhan ,Hongshan,430070,"Hongshan,Wuhan ,Hubei,China",,
810,Hubei,Wuhan ,Caidian,430100,"Caidian,Wuhan ,Hubei,China",,
811,Hubei,Wuhan ,Xinzhou,431400,"Xinzhou,Wuhan ,Hubei,China",,
812,Hubei,Wuhan ,Jianghan District,430000,"Jianghan District,Wuhan ,Hubei,China",,
813,Hubei,Wuhan ,Wuchang District,430000,"Wuchang District,Wuhan ,Hubei,China",,
814,Hubei,Wuhan ,Dongxihu,430040,"Dongxihu,Wuhan ,Hubei,China",30.687455,114.083113
815,Hubei,Wuhan ,Jiangxia,430200,"Jiangxia,Wuhan ,Hubei,China",30.3780494,114.3161693
816,Hubei,Wuhan ,Qiaokou District,430000,"Qiaokou District,Wuhan ,Hubei,China",,
817,Hubei,Wuhan ,Qingshan District,430080,"Qingshan District,Wuhan ,Hubei,China",,
818,Hubei,Wuhan ,Hannan,430090,"Hannan,Wuhan ,Hubei,China",,
819,Hubei,Wuhan ,Huangpi,432200,"Huangpi,Wuhan ,Hubei,China",,
820,Hubei,Yichang ,Xiling District,443000,"Xiling District,Yichang ,Hubei,China",,
821,Hubei,Yichang ,Xiaoting,443000,"Xiaoting,Yichang ,Hubei,China",,
822,Hubei,Yichang ,Xingshan,443700,"Xingshan,Yichang ,Hubei,China",,
823,Hubei,Yichang ,"Wufeng Tujia			Autonomous",443400,"Wufeng Tujia			Autonomous,Yichang ,Hubei,China",,
824,Hubei,Yichang ,Zhijiang,443200,"Zhijiang,Yichang ,Hubei,China",,
825,Hubei,Yichang ,Wujiagang,443000,"Wujiagang,Yichang ,Hubei,China",,
826,Hubei,Yichang ,Yiling,443100,"Yiling,Yichang ,Hubei,China",,
827,Hubei,Yichang ,Zigui,443600,"Zigui,Yichang ,Hubei,China",,
828,Hubei,Yichang ,Yidu,443000,"Yidu,Yichang ,Hubei,China",,
829,Hubei,Yichang ,Dianjun,443000,"Dianjun,Yichang ,Hubei,China",,
830,Hubei,Yichang ,Yuan'an,444200,"Yuan'an,Yichang ,Hubei,China",,
831,Hubei,Yichang ,Changyang,443500,"Changyang,Yichang ,Hubei,China",,
832,Hubei,Yichang ,Dangyang,444100,"Dangyang,Yichang ,Hubei,China",,
833,Hubei,Huangshi ,Huangshigang District,435000,"Huangshigang District,Huangshi ,Hubei,China",,
834,Hubei,Huangshi ,Yangxin County,435200,"Yangxin County,Huangshi ,Hubei,China",,
835,Hubei,Huangshi ,Xialu District,435000,"Xialu District,Huangshi ,Hubei,China",,
836,Hubei,Huangshi ,Daye,435100,"Daye,Huangshi ,Hubei,China",,
837,Hubei,Huangshi ,Tieshan,435000,"Tieshan,Huangshi ,Hubei,China",,
838,Hubei,Shiyan ,Maojian District,442000,"Maojian District,Shiyan ,Hubei,China",,
839,Hubei,Shiyan ,Yunxi,442600,"Yunxi,Shiyan ,Hubei,China",,
840,Hubei,Shiyan ,Fangxian,442100,"Fangxian,Shiyan ,Hubei,China",,
841,Hubei,Shiyan ,Zhangwan District,442000,"Zhangwan District,Shiyan ,Hubei,China",,
842,Hubei,Shiyan ,Zhushan,442200,"Zhushan,Shiyan ,Hubei,China",,
843,Hubei,Shiyan ,Danjiangkou,442700,"Danjiangkou,Shiyan ,Hubei,China",,
844,Hubei,Shiyan ,Yunxian County,442500,"Yunxian County,Shiyan ,Hubei,China",,
845,Hubei,Shiyan ,Zhuxi,442300,"Zhuxi,Shiyan ,Hubei,China",,
846,Hubei,Xiangfan,Xiangcheng,441000,"Xiangcheng,Xiangfan,Hubei,China",,
847,Hubei,Xiangfan,Nanzhang,441500,"Nanzhang,Xiangfan,Hubei,China",,
848,Hubei,Xiangfan,Laohekou,441800,"Laohekou,Xiangfan,Hubei,China",,
849,Hubei,Xiangfan,Fancheng,441000,"Fancheng,Xiangfan,Hubei,China",,
850,Hubei,Xiangfan,Gucheng,441700,"Gucheng,Xiangfan,Hubei,China",,
851,Hubei,Xiangfan,Zaoyang,441200,"Zaoyang,Xiangfan,Hubei,China",,
852,Hubei,Xiangfan,Xiangyang,441100,"Xiangyang,Xiangfan,Hubei,China",,
853,Hubei,Xiangfan,Baokang,441600,"Baokang,Xiangfan,Hubei,China",,
854,Hubei,Xiangfan,Yicheng,441400,"Yicheng,Xiangfan,Hubei,China",,
855,Hubei,Ezhou,Liangzihu,436000,"Liangzihu,Ezhou,Hubei,China",,
856,Hubei,Ezhou,Huarong,436000,"Huarong,Ezhou,Hubei,China",,
857,Hubei,Ezhou,Echeng,436000,"Echeng,Ezhou,Hubei,China",,
858,Hubei,Jingmen,Dongbao,448000,"Dongbao,Jingmen,Hubei,China",,
859,Hubei,Jingmen,Shayang,448200,"Shayang,Jingmen,Hubei,China",,
860,Hubei,Jingmen,Duodao,448000,"Duodao,Jingmen,Hubei,China",,
861,Hubei,Jingmen,Zhongxiang,431900,"Zhongxiang,Jingmen,Hubei,China",,
862,Hubei,Jingmen,Jiangshan,431800,"Jiangshan,Jingmen,Hubei,China",,
863,Hubei,Xiaogan,Xiaonan,432100,"Xiaonan,Xiaogan,Hubei,China",,
864,Hubei,Xiaogan,Yunmeng,432500,"Yunmeng,Xiaogan,Hubei,China",,
865,Hubei,Xiaogan,Hanchuan,432300,"Hanchuan,Xiaogan,Hubei,China",,
866,Hubei,Xiaogan,Xiaochang,432900,"Xiaochang,Xiaogan,Hubei,China",,
867,Hubei,Xiaogan,Yingcheng,432400,"Yingcheng,Xiaogan,Hubei,China",,
868,Hubei,Xiaogan,Dawu,432800,"Dawu,Xiaogan,Hubei,China",,
869,Hubei,Xiaogan,Anlu,432600,"Anlu,Xiaogan,Hubei,China",,
870,Hubei,Jingzhou,Shashi,434000,"Shashi,Jingzhou,Hubei,China",,
871,Hubei,Jingzhou,Jianli,433300,"Jianli,Jingzhou,Hubei,China",,
872,Hubei,Jingzhou,Honghu,433200,"Honghu,Jingzhou,Hubei,China",,
873,Hubei,Jingzhou,Jingzhou,434020,"Jingzhou,Hubei,China",,
874,Hubei,Jingzhou,Jiangling,434100,"Jiangling,Jingzhou,Hubei,China",,
875,Hubei,Jingzhou,Songzi,434200,"Songzi,Jingzhou,Hubei,China",,
876,Hubei,Jingzhou,Gong'an,434300,"Gong'an,Jingzhou,Hubei,China",,
877,Hubei,Jingzhou,Shishou,434400,"Shishou,Jingzhou,Hubei,China",,
878,Hubei,Huanggang,Huangzhou,438000,"Huangzhou,Huanggang,Hubei,China",,
879,Hubei,Huanggang,Luotian,438600,"Luotian,Huanggang,Hubei,China",,
880,Hubei,Huanggang,Qichun,435300,"Qichun,Huanggang,Hubei,China",,
881,Hubei,Huanggang,Wuxue,435400,"Wuxue,Huanggang,Hubei,China",,
882,Hubei,Huanggang,Tuanfeng,438000,"Tuanfeng,Huanggang,Hubei,China",,
883,Hubei,Huanggang,Yingshan,438700,"Yingshan,Huanggang,Hubei,China",,
884,Hubei,Huanggang,Huangmei,435500,"Huangmei,Huanggang,Hubei,China",,
885,Hubei,Huanggang,Hong'an,438400,"Hong'an,Huanggang,Hubei,China",,
886,Hubei,Huanggang,Xishui,438200,"Xishui,Huanggang,Hubei,China",,
887,Hubei,Huanggang,Macheng,438300,"Macheng,Huanggang,Hubei,China",,
