,Name,Category,Latitude,Longitude,address,Province,City,District / County
193,Waldorf Astoria Beijing,Hotel,39.9145339347225,116.40772104263306,5-15 Jinyu Hutong,Beijing,Beijing,Chaoyang
194,Element Fresh (新元素),New American Restaurant,39.93331709444462,116.44860882321272,"8-3-3, Bldg 8, 19 S Sanlitun St",Beijing,Beijing,Chaoyang
195,Hilton Beijing Wangfujing (北京王府井希尔顿酒店),Hotel,39.91282930105268,116.4072672612987,8 Wangfujing E St,Beijing,Beijing,Chaoyang
196,Apple Wangfujing (Apple 王府井),Electronics Store,39.91394967016644,116.4052963256836,138 Wangfujing St | 王府井大街138号,Beijing,Beijing,Chaoyang
197,东堂 St. Joseph's Cathedral (East Church),Church,39.915965042661135,116.4051497190644,74 Wangfujing Ave.,Beijing,Beijing,Chaoyang
198,Din Tai Fung (鼎泰丰),Dumpling Restaurant,39.909209536859834,116.47376775741577,87 Jianguo Rd,Beijing,Beijing,Chaoyang
199,Hua's Restaurant (花家怡园),Chinese Restaurant,39.94002052854349,116.41278479962595,235 Dongzhimen Inner St,Beijing,Beijing,Chaoyang
200,Temple Restaurant Beijing,French Restaurant,39.9265275764491,116.39720388581632,23 Shatan N St,Beijing,Beijing,Chaoyang
201,Yonghegong Lama Temple (雍和宫),Buddhist Temple,39.945910354882905,116.41088505680857,Yonghegong Ave,Beijing,Beijing,Chaoyang
202,Beijing West Railway Station (北京西站),Train Station,39.893682925110284,116.31519111345561,118 Lianhuachi E Rd,Beijing,Beijing,Fengtai
203,DoubleTree by Hilton Hotel Beijing (北京希尔顿逸林酒店),Hotel,39.887840458325066,116.33431154171716,168 Guang'anmen Outer Ave,Beijing,Beijing,Fengtai
204,Wukesong Stadium (乐视体育中心),Stadium,39.90904494300517,116.27461910247803,69 Fuxing Rd.,Beijing,Beijing,Fengtai
205,Yuyuantan Park (玉渊潭公园 Yu Yuan Tan Park),Park,39.915602,116.315129,10 W 3rd Ring Rd M,Beijing,Beijing,Fengtai
206,Capital Museum (首都博物馆),History Museum,39.90547500363378,116.33618364556303,16 Fuxingmen Outer St,Beijing,Beijing,Fengtai
207,Beijing South Railway Station (北京南站),Train Station,39.863273,116.373092,12 Yongwai Avenue,Beijing,Beijing,Fengtai
208,Shangri-la Hotel Beijing (北京香格里拉饭店),Hotel,39.94297206671486,116.30234446602807,29 Zizhuyuan Rd,Beijing,Beijing,Fengtai
209,Apple Xidan Joy City (Apple 西单大悦城),Electronics Store,39.909209536859834,116.36731624603271,"西单北大街131号, 大悦城, 西城区",Beijing,Beijing,Fengtai
210,The Westin Beijing Financial Street (北京金融街威斯汀大酒店),Hotel,39.915670300499386,116.35351315916103,"9C Financial Street, XiCheng District",Beijing,Beijing,Fengtai
211,Galeries Lafayette 老佛爷百货,Department Store,39.91272435422194,116.36762153023346,110 N Xidan St,Beijing,Beijing,Fengtai
212,Joy City (大悦城),Shopping Mall,39.90943264579762,116.36745859440644,131 Xidan N Ave,Beijing,Beijing,Fengtai
213,Xidan Metro Station (地铁西单站),Metro Station,39.90666929267448,116.36799470073176,Xidan N St,Beijing,Beijing,Fengtai
214,Beijing Zoo (北京动物园),Zoo,39.937648442331074,116.33320870982297,137 Xizhimen Outer Ave,Beijing,Beijing,Fengtai
215,Panda Pavilion of Beijing Zoo (北京动物园熊猫馆),Zoo Exhibit,39.938474587116055,116.33331248727106,137 Xizhimen Outer Ave,Beijing,Beijing,Fengtai
216,National Centre for the Performing Arts (国家大剧院),Performing Arts Venue,39.903935870562655,116.38354141408601,2 W. Chang'an Ave.,Beijing,Beijing,Fengtai
217,Great Hall of the People (人民大会堂),Capitol Building,39.9034155951341,116.3874864578247,Guangchang West Side Rd,Beijing,Beijing,Fengtai
218,Hall of Prayer for Good Harvests (祈年殿),Temple,39.88213116420549,116.40677971583875,Tiantan N Rd,Beijing,Beijing,Fengtai
219,Temple of Heaven (天坛),Historic Site,39.88217073859758,116.407179073501,Tiantan N Rd | 天坛东里甲1号,Beijing,Beijing,Fengtai
220,Imperial Vault of Heaven (皇穹宇),Temple,39.87680554678105,116.40687839954148,天坛 Temple Of Heaven,Beijing,Beijing,Fengtai
221,Zhongshan Park (Zhongshan Park 中山公园),Park,39.908765132544616,116.38860225677489,West Chang'an St,Beijing,Beijing,Fengtai
222,Tian'anmen Tower (天安门城楼),Historic Site,39.90656228127186,116.39158218479662,天安门附近,Beijing,Beijing,Fengtai
223,Gate of Supreme Harmony (太和门),Historic Site,39.91371929434656,116.39088043068145,4 Jingshan Front St,Beijing,Beijing,Fengtai
224,Hall of Supreme Harmony (太和殿),Historic Site,39.915466461530265,116.39086168289484,4 Jingshan Front St,Beijing,Beijing,Fengtai
225,端门,Historic Site,39.90869438551294,116.3911917488673,北京市东城区,Beijing,Beijing,Fengtai
226,Tiantan Park (天坛公园),Park,39.882392760373115,116.41074673188058,Tiantan Road,Beijing,Beijing,Fengtai
227,Hall of Central Harmony (中和殿),Historic Site,39.91630354654006,116.39074709206193,4 Jingshan Front St,Beijing,Beijing,Fengtai
228,Beihai Park (北海公园),Park,39.92207949928855,116.38331069153004,1 Wenjin St,Beijing,Beijing,Fengtai
229,New World Beijing Hotel (北京新世界酒店),Hotel,39.897296488684425,116.40592320111824,8 Qinian Street,Beijing,Beijing,Fengtai
230,Monument to the People's Heroes (人民英雄纪念碑),Monument / Landmark,39.90316045291408,116.3914132118225,Tian'anmen Square,Beijing,Beijing,Fengtai
231,North Gate: Temple of Heaven (天坛北门),Park,39.886261338761116,116.40632629394531,天坛北门,Beijing,Beijing,Fengtai
232,Circular Mound Altar (圜丘坛),Historic Site,39.87560196682971,116.40697802447241,Tiantan Park,Beijing,Beijing,Fengtai
233,Palace of Heavenly Purity (乾清宫),Historic Site,39.91849073015163,116.39063683482365,4 Jingshan Front St,Beijing,Beijing,Fengtai
234,Hall of Preserving Harmony (保和殿),Historic Site,39.91679870678914,116.39080883242923,4 Jingshan Front St,Beijing,Beijing,Fengtai
235,Forbidden City (Palace Museum) (故宫（博物院）),History Museum,39.91770204306014,116.39066219329834,4 Jingshan Front St,Beijing,Beijing,Fengtai
236,Starbucks (星巴克),Coffee Shop,39.89683198039926,116.39173830845957,1-2 Qianmen Ave,Beijing,Beijing,Fengtai
237,Tian'anmen Square (天安门广场),Plaza,39.90484766609122,116.39130592346193,Chang'an Ave,Beijing,Beijing,Fengtai
238,Meridian Gate (午门),Historic Site,39.91133514459632,116.39099425540887,4 Jingshan Front St,Beijing,Beijing,Fengtai
239,Imperial Garden (御花园),Garden,39.92006113053615,116.39067176308858,4 Jingshan Front St,Beijing,Beijing,Fengtai
240,Palace of Earthly Tranquility (坤宁宫),Historic Site,39.91911130032792,116.39065962816352,4 Jingshan Front St,Beijing,Beijing,Fengtai
241,Gate of Heavenly Purity (乾清门),Historic Site,39.917988592418176,116.3906263074563,4 Jingshan Front St,Beijing,Beijing,Fengtai
242,Golden Resources Mall (金源时代购物中心),Shopping Mall,39.95728691872636,116.28264427185057,1 Yuanda Rd,Beijing,Beijing,Fengtai
243,Jingshan Park (景山公园),Park,39.92353591625474,116.39057636260986,44 Jingshan W St,Beijing,Beijing,Fengtai
244,Wanchun Pavilion (万春亭),Historic Site,39.923488838611725,116.39042011936871,44 Jingshan W St,Beijing,Beijing,Fengtai
245,Gate of Divine Might (神武门 Gate of Divine Might),Historic Site,39.921316157985224,116.39056771749101,4 Jingshan Front St,Beijing,Beijing,Fengtai
246,Shichahai Park (什刹海公园 Shichahai Park),Park,39.93244621864724,116.3857913017273,West Bank of Qianhai,Beijing,Beijing,Fengtai
247,Temple Restaurant Beijing,French Restaurant,39.9265275764491,116.39720388581632,23 Shatan N St,Beijing,Beijing,Fengtai
248,The Peninsula Beijing (王府半岛酒店),Hotel,39.91416688489904,116.41019181892923,"8 Goldfish Lane, Wangfujing",Beijing,Beijing,Fengtai
249,Apple Wangfujing (Apple 王府井),Electronics Store,39.91394967016644,116.4052963256836,138 Wangfujing St | 王府井大街138号,Beijing,Beijing,Fengtai
250,Hilton Beijing Wangfujing (北京王府井希尔顿酒店),Hotel,39.91282930105268,116.4072672612987,8 Wangfujing E St,Beijing,Beijing,Fengtai
251,Siji Minfu Roast Duck (四季民福 Siji Minfu Roast Duck),Chinese Restaurant,39.916945001926365,116.4025068283081,32 Dengshikou W St,Beijing,Beijing,Fengtai
252,Great Leap Brewing (Great Leap Brewing 大跃啤酒),Brewery,39.93593690654814,116.39308082174908,6 Doujiao Hutong,Beijing,Beijing,Fengtai
253,Waldorf Astoria Beijing,Hotel,39.9145339347225,116.40772104263306,5-15 Jinyu Hutong,Beijing,Beijing,Fengtai
254,东堂 St. Joseph's Cathedral (East Church),Church,39.915965042661135,116.4051497190644,74 Wangfujing Ave.,Beijing,Beijing,Fengtai
255,Grand Hyatt Beijing (北京东方君悦大酒店),Hotel,39.90805986614843,116.40834908694298,1 E Chang'an Ave,Beijing,Beijing,Fengtai
256,Houhai Lake (后海),Lake,39.93722369992521,116.38734560225828,Houhai,Beijing,Beijing,Fengtai
257,恭王府 Prince Gong's Mansion,Historic Site,39.934455730430116,116.38038245630929,17 Qianhai W St,Beijing,Beijing,Fengtai
258,Zarah Café,Café,39.93938938524772,116.39995713841657,46 Gulou Dongdajie 鼓楼东大街46号,Beijing,Beijing,Fengtai
259,Wukesong Stadium (乐视体育中心),Stadium,39.90904494300517,116.27461910247803,69 Fuxing Rd.,Beijing,Beijing,Shijingshan
260,Yuyuantan Park (玉渊潭公园 Yu Yuan Tan Park),Park,39.915602,116.315129,10 W 3rd Ring Rd M,Beijing,Beijing,Shijingshan
261,Shangri-la Hotel Beijing (北京香格里拉饭店),Hotel,39.94297206671486,116.30234446602807,29 Zizhuyuan Rd,Beijing,Beijing,Shijingshan
262,Golden Resources Mall (金源时代购物中心),Shopping Mall,39.95728691872636,116.28264427185057,1 Yuanda Rd,Beijing,Beijing,Shijingshan
263,Beijing West Railway Station (北京西站),Train Station,39.893682925110284,116.31519111345561,118 Lianhuachi E Rd,Beijing,Beijing,Shijingshan
264,Fragrant Hills Park (香山公园),Mountain,39.99230647646565,116.19081886808922,Xiangshangongyuan,Beijing,Beijing,Shijingshan
265,Capital Museum (首都博物馆),History Museum,39.90547500363378,116.33618364556303,16 Fuxingmen Outer St,Beijing,Beijing,Shijingshan
266,Summer Palace (颐和园),Historic Site,39.99648725080977,116.27432942390442,Beiqing Rd,Beijing,Beijing,Shijingshan
267,北宫门 North Palace Gate,Park,40.000712193584036,116.2681545352693,Gongqian Rd.,Beijing,Beijing,Shijingshan
268,DoubleTree by Hilton Hotel Beijing (北京希尔顿逸林酒店),Hotel,39.887840458325066,116.33431154171716,168 Guang'anmen Outer Ave,Beijing,Beijing,Shijingshan
269,The Westin Beijing Financial Street (北京金融街威斯汀大酒店),Hotel,39.915670300499386,116.35351315916103,"9C Financial Street, XiCheng District",Beijing,Beijing,Shijingshan
270,The Gate City Mall (新中关购物中心),Shopping Mall,39.97716914105238,116.3098889281426,19 Zhongguancun Ave,Beijing,Beijing,Shijingshan
271,EC Mall (欧美汇购物中心),Shopping Mall,39.97850157619947,116.3081016048199,1A Danling St,Beijing,Beijing,Shijingshan
272,Beijing Zoo (北京动物园),Zoo,39.937648442331074,116.33320870982297,137 Xizhimen Outer Ave,Beijing,Beijing,Shijingshan
273,Panda Pavilion of Beijing Zoo (北京动物园熊猫馆),Zoo Exhibit,39.938474587116055,116.33331248727106,137 Xizhimen Outer Ave,Beijing,Beijing,Shijingshan
274,Capita Mall (凯德 Mall),Shopping Mall,39.939956922984194,116.34626557852152,1 Xizhimen Outer St | 西直门外大街1号,Beijing,Beijing,Shijingshan
275,十七孔桥,Bridge,39.989419266060246,116.27234131582198,Kunming Lake E Rd,Beijing,Beijing,Shijingshan
276,Kunming Lake (昆明湖),Lake,39.99554579399772,116.27256622348413,Beiqing Rd,Beijing,Beijing,Shijingshan
277,Haidian Huangzhuang Metro Station (地铁海淀黄庄站),Metro Station,39.97470247962019,116.31151288747787,Haidian Huangzhuang,Beijing,Beijing,Shijingshan
278,Apple Xidan Joy City (Apple 西单大悦城),Electronics Store,39.909209536859834,116.36731624603271,"西单北大街131号, 大悦城, 西城区",Beijing,Beijing,Shijingshan
279,Peking University (北京大学),University,39.988874691670595,116.31426621500631,5 Yiheyuan Rd,Beijing,Beijing,Shijingshan
280,National Centre for the Performing Arts (国家大剧院),Performing Arts Venue,39.903935870562655,116.38354141408601,2 W. Chang'an Ave.,Beijing,Beijing,Shijingshan
281,Beihai Park (北海公园),Park,39.92207949928855,116.38331069153004,1 Wenjin St,Beijing,Beijing,Shijingshan
282,Shichahai Park (什刹海公园 Shichahai Park),Park,39.93244621864724,116.3857913017273,West Bank of Qianhai,Beijing,Beijing,Shijingshan
283,Jingshan Park (景山公园),Park,39.92353591625474,116.39057636260986,44 Jingshan W St,Beijing,Beijing,Shijingshan
284,Hall of Supreme Harmony (太和殿),Historic Site,39.915466461530265,116.39086168289484,4 Jingshan Front St,Beijing,Beijing,Shijingshan
285,Wanchun Pavilion (万春亭),Historic Site,39.923488838611725,116.39042011936871,44 Jingshan W St,Beijing,Beijing,Shijingshan
286,Palace of Heavenly Purity (乾清宫),Historic Site,39.91849073015163,116.39063683482365,4 Jingshan Front St,Beijing,Beijing,Shijingshan
287,Gate of Supreme Harmony (太和门),Historic Site,39.91371929434656,116.39088043068145,4 Jingshan Front St,Beijing,Beijing,Shijingshan
288,Great Hall of the People (人民大会堂),Capitol Building,39.9034155951341,116.3874864578247,Guangchang West Side Rd,Beijing,Beijing,Shijingshan
289,Hall of Central Harmony (中和殿),Historic Site,39.91630354654006,116.39074709206193,4 Jingshan Front St,Beijing,Beijing,Shijingshan
290,Forbidden City (Palace Museum) (故宫（博物院）),History Museum,39.91770204306014,116.39066219329834,4 Jingshan Front St,Beijing,Beijing,Shijingshan
291,Hall of Preserving Harmony (保和殿),Historic Site,39.91679870678914,116.39080883242923,4 Jingshan Front St,Beijing,Beijing,Shijingshan
292,Gate of Divine Might (神武门 Gate of Divine Might),Historic Site,39.921316157985224,116.39056771749101,4 Jingshan Front St,Beijing,Beijing,Shijingshan
293,Zhongshan Park (Zhongshan Park 中山公园),Park,39.908765132544616,116.38860225677489,West Chang'an St,Beijing,Beijing,Shijingshan
294,Lush,Bar,39.99154591507671,116.33070135692375,35 Chengfu Rd,Beijing,Beijing,Shijingshan
295,Tian'anmen Tower (天安门城楼),Historic Site,39.90656228127186,116.39158218479662,天安门附近,Beijing,Beijing,Shijingshan
296,端门,Historic Site,39.90869438551294,116.3911917488673,北京市东城区,Beijing,Beijing,Shijingshan
297,Imperial Garden (御花园),Garden,39.92006113053615,116.39067176308858,4 Jingshan Front St,Beijing,Beijing,Shijingshan
298,Palace of Earthly Tranquility (坤宁宫),Historic Site,39.91911130032792,116.39065962816352,4 Jingshan Front St,Beijing,Beijing,Shijingshan
299,Gate of Heavenly Purity (乾清门),Historic Site,39.917988592418176,116.3906263074563,4 Jingshan Front St,Beijing,Beijing,Shijingshan
300,Meridian Gate (午门),Historic Site,39.91133514459632,116.39099425540887,4 Jingshan Front St,Beijing,Beijing,Shijingshan
301,Monument to the People's Heroes (人民英雄纪念碑),Monument / Landmark,39.90316045291408,116.3914132118225,Tian'anmen Square,Beijing,Beijing,Shijingshan
302,Tian'anmen Square (天安门广场),Plaza,39.90484766609122,116.39130592346193,Chang'an Ave,Beijing,Beijing,Shijingshan
303,Houhai Lake (后海),Lake,39.93722369992521,116.38734560225828,Houhai,Beijing,Beijing,Shijingshan
304,恭王府 Prince Gong's Mansion,Historic Site,39.934455730430116,116.38038245630929,17 Qianhai W St,Beijing,Beijing,Shijingshan
305,Starbucks (星巴克),Coffee Shop,39.89683198039926,116.39173830845957,1-2 Qianmen Ave,Beijing,Beijing,Shijingshan
306,Beijing South Railway Station (北京南站),Train Station,39.863273,116.373092,12 Yongwai Avenue,Beijing,Beijing,Shijingshan
307,Golden Resources Mall (金源时代购物中心),Shopping Mall,39.95728691872636,116.28264427185057,1 Yuanda Rd,Beijing,Beijing,Haidian
308,Shangri-la Hotel Beijing (北京香格里拉饭店),Hotel,39.94297206671486,116.30234446602807,29 Zizhuyuan Rd,Beijing,Beijing,Haidian
309,The Gate City Mall (新中关购物中心),Shopping Mall,39.97716914105238,116.3098889281426,19 Zhongguancun Ave,Beijing,Beijing,Haidian
310,EC Mall (欧美汇购物中心),Shopping Mall,39.97850157619947,116.3081016048199,1A Danling St,Beijing,Beijing,Haidian
311,Haidian Huangzhuang Metro Station (地铁海淀黄庄站),Metro Station,39.97470247962019,116.31151288747787,Haidian Huangzhuang,Beijing,Beijing,Haidian
312,Summer Palace (颐和园),Historic Site,39.99648725080977,116.27432942390442,Beiqing Rd,Beijing,Beijing,Haidian
313,Yuyuantan Park (玉渊潭公园 Yu Yuan Tan Park),Park,39.915602,116.315129,10 W 3rd Ring Rd M,Beijing,Beijing,Haidian
314,北宫门 North Palace Gate,Park,40.000712193584036,116.2681545352693,Gongqian Rd.,Beijing,Beijing,Haidian
315,Lush,Bar,39.99154591507671,116.33070135692375,35 Chengfu Rd,Beijing,Beijing,Haidian
316,Beijing Zoo (北京动物园),Zoo,39.937648442331074,116.33320870982297,137 Xizhimen Outer Ave,Beijing,Beijing,Haidian
317,十七孔桥,Bridge,39.989419266060246,116.27234131582198,Kunming Lake E Rd,Beijing,Beijing,Haidian
318,Peking University (北京大学),University,39.988874691670595,116.31426621500631,5 Yiheyuan Rd,Beijing,Beijing,Haidian
319,Panda Pavilion of Beijing Zoo (北京动物园熊猫馆),Zoo Exhibit,39.938474587116055,116.33331248727106,137 Xizhimen Outer Ave,Beijing,Beijing,Haidian
320,Zhichunlu Metro Station (地铁知春路站),Metro Station,39.97504695971765,116.3349822163582,Zhichun Rd,Beijing,Beijing,Haidian
321,Capita Mall (凯德 Mall),Shopping Mall,39.939956922984194,116.34626557852152,1 Xizhimen Outer St | 西直门外大街1号,Beijing,Beijing,Haidian
322,Kunming Lake (昆明湖),Lake,39.99554579399772,116.27256622348413,Beiqing Rd,Beijing,Beijing,Haidian
323,WDK Shopping Center (五道口购物中心),Shopping Mall,39.99119910192832,116.33328366020663,28 Chengfu Rd,Beijing,Beijing,Haidian
324,Wudaokou Metro Station (地铁五道口站),Metro Station,39.991522680794006,116.33154630661011,Chengfu Rd,Beijing,Beijing,Haidian
325,Wudaokou (五道口),Neighborhood,39.991438480268314,116.33182500623435,,Beijing,Beijing,Haidian
326,Subway Xizhimen (地铁西直门站),Metro Station,39.94039183193597,116.34716060887379,Xizhimen Bridge,Beijing,Beijing,Haidian
327,Tsinghua University (清华大学),University,39.99801653395893,116.32446241620242,Qinghua S Rd,Beijing,Beijing,Haidian
328,圆明园遗址公园 Old Summer Palace,Historic Site,40.00540908268601,116.30386095950504,28 Qinghua W Rd,Beijing,Beijing,Haidian
329,Capital Museum (首都博物馆),History Museum,39.90547500363378,116.33618364556303,16 Fuxingmen Outer St,Beijing,Beijing,Haidian
330,Wukesong Stadium (乐视体育中心),Stadium,39.90904494300517,116.27461910247803,69 Fuxing Rd.,Beijing,Beijing,Haidian
331,The Westin Beijing Financial Street (北京金融街威斯汀大酒店),Hotel,39.915670300499386,116.35351315916103,"9C Financial Street, XiCheng District",Beijing,Beijing,Haidian
332,Shichahai Park (什刹海公园 Shichahai Park),Park,39.93244621864724,116.3857913017273,West Bank of Qianhai,Beijing,Beijing,Haidian
333,Apple Xidan Joy City (Apple 西单大悦城),Electronics Store,39.909209536859834,116.36731624603271,"西单北大街131号, 大悦城, 西城区",Beijing,Beijing,Haidian
334,恭王府 Prince Gong's Mansion,Historic Site,39.934455730430116,116.38038245630929,17 Qianhai W St,Beijing,Beijing,Haidian
335,Houhai Lake (后海),Lake,39.93722369992521,116.38734560225828,Houhai,Beijing,Beijing,Haidian
336,Beijing West Railway Station (北京西站),Train Station,39.893682925110284,116.31519111345561,118 Lianhuachi E Rd,Beijing,Beijing,Haidian
337,Beihai Park (北海公园),Park,39.92207949928855,116.38331069153004,1 Wenjin St,Beijing,Beijing,Haidian
338,Great Leap Brewing (Great Leap Brewing 大跃啤酒),Brewery,39.93593690654814,116.39308082174908,6 Doujiao Hutong,Beijing,Beijing,Haidian
339,Jingshan Park (景山公园),Park,39.92353591625474,116.39057636260986,44 Jingshan W St,Beijing,Beijing,Haidian
340,Wanchun Pavilion (万春亭),Historic Site,39.923488838611725,116.39042011936871,44 Jingshan W St,Beijing,Beijing,Haidian
341,Gate of Divine Might (神武门 Gate of Divine Might),Historic Site,39.921316157985224,116.39056771749101,4 Jingshan Front St,Beijing,Beijing,Haidian
342,Palace of Heavenly Purity (乾清宫),Historic Site,39.91849073015163,116.39063683482365,4 Jingshan Front St,Beijing,Beijing,Haidian
343,Zarah Café,Café,39.93938938524772,116.39995713841657,46 Gulou Dongdajie 鼓楼东大街46号,Beijing,Beijing,Haidian
344,National Aquatic Center (Water Cube) (国家游泳中心 (水立方)),Pool,39.99155555992817,116.3840103149414,11 Tianchen E. Rd.,Beijing,Beijing,Haidian
345,Forbidden City (Palace Museum) (故宫（博物院）),History Museum,39.91770204306014,116.39066219329834,4 Jingshan Front St,Beijing,Beijing,Haidian
346,Temple Restaurant Beijing,French Restaurant,39.9265275764491,116.39720388581632,23 Shatan N St,Beijing,Beijing,Haidian
347,Hall of Supreme Harmony (太和殿),Historic Site,39.915466461530265,116.39086168289484,4 Jingshan Front St,Beijing,Beijing,Haidian
348,Hall of Central Harmony (中和殿),Historic Site,39.91630354654006,116.39074709206193,4 Jingshan Front St,Beijing,Beijing,Haidian
349,Hall of Preserving Harmony (保和殿),Historic Site,39.91679870678914,116.39080883242923,4 Jingshan Front St,Beijing,Beijing,Haidian
350,Imperial Garden (御花园),Garden,39.92006113053615,116.39067176308858,4 Jingshan Front St,Beijing,Beijing,Haidian
351,Gate of Supreme Harmony (太和门),Historic Site,39.91371929434656,116.39088043068145,4 Jingshan Front St,Beijing,Beijing,Haidian
352,Palace of Earthly Tranquility (坤宁宫),Historic Site,39.91911130032792,116.39065962816352,4 Jingshan Front St,Beijing,Beijing,Haidian
353,Bell Tower (钟楼),Monument / Landmark,39.942451,116.395978,9 Zhonglouwan Linzi,Beijing,Beijing,Haidian
354,National Centre for the Performing Arts (国家大剧院),Performing Arts Venue,39.903935870562655,116.38354141408601,2 W. Chang'an Ave.,Beijing,Beijing,Haidian
355,National Stadium (Bird's Nest) (国家体育场 (鸟巢)),Stadium,39.993415,116.396021,1 National Stadium S Rd,Beijing,Beijing,Haidian
356,Gate of Heavenly Purity (乾清门),Historic Site,39.917988592418176,116.3906263074563,4 Jingshan Front St,Beijing,Beijing,Haidian
357,Zhongshan Park (Zhongshan Park 中山公园),Park,39.908765132544616,116.38860225677489,West Chang'an St,Beijing,Beijing,Haidian
358,Drum Tower (鼓楼),Monument / Landmark,39.940723,116.396205,9 Zhonglouwan Linzi,Beijing,Beijing,Haidian
359,Great Hall of the People (人民大会堂),Capitol Building,39.9034155951341,116.3874864578247,Guangchang West Side Rd,Beijing,Beijing,Haidian
360,端门,Historic Site,39.90869438551294,116.3911917488673,北京市东城区,Beijing,Beijing,Haidian
361,Confucius Temple (北京孔庙),Historic Site,39.9444580195364,116.40838366853306,13 Guozijian St,Beijing,Beijing,Haidian
362,Meridian Gate (午门),Historic Site,39.91133514459632,116.39099425540887,4 Jingshan Front St,Beijing,Beijing,Haidian
363,Ditan Park (地坛公园),Historic Site,39.95255298696162,116.41060840687166,202 Andingmen Outer St.,Beijing,Beijing,Haidian
364,DoubleTree by Hilton Hotel Beijing (北京希尔顿逸林酒店),Hotel,39.887840458325066,116.33431154171716,168 Guang'anmen Outer Ave,Beijing,Beijing,Haidian
365,Jin Ding Xuan (金鼎轩 Jin Ding Xuan),Dim Sum Restaurant,39.949562978691596,116.41000751270207,77 Hepingli W St,Beijing,Beijing,Haidian
366,National Art Museum of China (中国美术馆),Art Museum,39.923377884619505,116.40265458286883,1 Wusi Ave,Beijing,Beijing,Haidian
367,Fragrant Hills Park (香山公园),Mountain,39.99230647646565,116.19081886808922,Xiangshangongyuan,Beijing,Beijing,Haidian
368,Yonghegong Lama Temple (雍和宫),Buddhist Temple,39.945910354882905,116.41088505680857,Yonghegong Ave,Beijing,Beijing,Haidian
369,Tian'anmen Tower (天安门城楼),Historic Site,39.90656228127186,116.39158218479662,天安门附近,Beijing,Beijing,Haidian
370,Hua's Restaurant (花家怡园),Chinese Restaurant,39.94002052854349,116.41278479962595,235 Dongzhimen Inner St,Beijing,Beijing,Haidian
371,Olympic Forest Park (奥林匹克森林公园),Park,40.01517,116.38935,15 Beichen E Rd,Beijing,Beijing,Haidian
372,Siji Minfu Roast Duck (四季民福 Siji Minfu Roast Duck),Chinese Restaurant,39.916945001926365,116.4025068283081,32 Dengshikou W St,Beijing,Beijing,Haidian
373,The Peninsula Beijing (王府半岛酒店),Hotel,39.91416688489904,116.41019181892923,"8 Goldfish Lane, Wangfujing",Beijing,Beijing,Haidian
374,Apple Wangfujing (Apple 王府井),Electronics Store,39.91394967016644,116.4052963256836,138 Wangfujing St | 王府井大街138号,Beijing,Beijing,Haidian
375,东堂 St. Joseph's Cathedral (East Church),Church,39.915965042661135,116.4051497190644,74 Wangfujing Ave.,Beijing,Beijing,Haidian
376,Monument to the People's Heroes (人民英雄纪念碑),Monument / Landmark,39.90316045291408,116.3914132118225,Tian'anmen Square,Beijing,Beijing,Haidian
377,Hilton Beijing Wangfujing (北京王府井希尔顿酒店),Hotel,39.91282930105268,116.4072672612987,8 Wangfujing E St,Beijing,Beijing,Haidian
378,Waldorf Astoria Beijing,Hotel,39.9145339347225,116.40772104263306,5-15 Jinyu Hutong,Beijing,Beijing,Haidian
379,Fragrant Hills Park (香山公园),Mountain,39.99230647646565,116.19081886808922,Xiangshangongyuan,Beijing,Beijing,Mentougou
380,Joy City Chaoyang (朝阳大悦城),Shopping Mall,39.92307881290099,116.51266247034073,101 Chaoyang N Rd,Beijing,Beijing,Tongzhou
381,JW Marriott Hotel Beijing (北京 JW 万豪酒店),Hotel,39.90874012777894,116.47565923822333,83 Jianguo Rd,Beijing,Beijing,Tongzhou
382,Starbucks (星巴克),Coffee Shop,40.07648206107818,116.60667093916038,T3-E Beijing Int'l Airport,Beijing,Beijing,Shunyi
383,Gate E13,Airport Gate,40.07757333175465,116.60778271248671,Terminal 3,Beijing,Beijing,Shunyi
384,Air China First Class Lounge,Airport Lounge,40.07617716805583,116.60597317910208,"Terminal 3, 4th Floor,  E20",Beijing,Beijing,Shunyi
385,Air China Business Class Lounge,Airport Lounge,40.07637719943013,116.60636806884088,"Terminal 3, 4:th Floor,  E19",Beijing,Beijing,Shunyi
386,BGS Premier Lounge,Airport Lounge,40.07731083244551,116.60740052697281,Terminal 3-E,Beijing,Beijing,Shunyi
387,Starbucks 星巴克 (星巴克),Coffee Shop,40.079498793745394,116.58233556799843,T1 Beijing Capital International Airport,Beijing,Beijing,Shunyi
388,Starbucks (Starbucks (星巴克)),Coffee Shop,40.07831267397139,116.58725698712215,"Arrivals Area, T2 Beijing Capital Int'l Airport",Beijing,Beijing,Shunyi
389,Starbucks (星巴克),Coffee Shop,40.07637615699396,116.5893691044635,"Departures Area (South End), T2 Beijing Capital Intl Airport",Beijing,Beijing,Shunyi
390,Air China First and Business Class Lounge,Airport Lounge,40.06562969112909,116.60755713289905,Beijing Int'l Capital Airport,Beijing,Beijing,Shunyi
391,Sunrise Duty Free (日上免税行),Duty-free Shop,40.07603487027167,116.60596384424367,BCIA T3首都机场3航站楼,Beijing,Beijing,Shunyi
392,International Transfer Security Check,Border Crossing,40.07606475161004,116.60605608653321,,Beijing,Beijing,Shunyi
