,Name,Category,Latitude,Longitude,address,Province,City,District / County
0,如一坊豆捞,Chinese Restaurant,31.858998,117.303735,铜陵南路,Anhui,Hefei,Yaohai
1,咱姥家大锅台(包河万达公馆店),Anhui Restaurant,31.859937,117.303464,,Anhui,Hefei,Yaohai
2,浏家二叔 LiuYang Steamed Dishes,Hunan Restaurant,31.858226,117.303422,,Anhui,Hefei,Yaohai
3,scirocco all day dining,Buffet,31.862698,117.303426,,Anhui,Hefei,Yaohai
4,Ajisen Ramen (味千拉面),Ramen Restaurant,31.85980829,117.2974849,马鞍山路130号万达广场1-05号,Anhui,Hefei,Yaohai
5,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Yaohai
6,McDonald's (麦当劳),Fast Food Restaurant,31.85960403,117.2974417,包河区万达广场一楼,Anhui,Hefei,Yaohai
7,汉拿山韩式烤肉,Korean Restaurant,31.85894084,117.2972466,马鞍山路万达广场三楼,Anhui,Hefei,Yaohai
8,同庆楼,Chinese Restaurant,31.85871479,117.2963691,马鞍山路130号万达广场5楼,Anhui,Hefei,Yaohai
9,彩蝶轩 Caidie Bakery,Bakery,31.86766052,117.2907181,逍遥津站,Anhui,Hefei,Yaohai
10,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Yaohai
11,海底捞火锅,Hotpot Restaurant,31.864816,117.286509,银泰中心八楼,Anhui,Hefei,Yaohai
12,Pizza Hut (必胜客),Pizza Place,31.87710448,117.3022059,瑶海区胜利路88号元一广场北楼一层,Anhui,Hefei,Yaohai
13,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Yaohai
14,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Yaohai
15,Burger King (汉堡王),Fast Food Restaurant,31.881619,117.315044,信地广场二期信地步行街D栋D1-1、D2-1号,Anhui,Hefei,Yaohai
16,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Yaohai
17,McDonald's (麦当劳),Fast Food Restaurant,31.88552005,117.3085356,站前路九龙珠儿童城1层,Anhui,Hefei,Yaohai
18,McDonald's (麦当劳),Fast Food Restaurant,31.88703047,117.3096948,火车站出站口西侧铁道大酒店1层,Anhui,Hefei,Yaohai
19,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Yaohai
20,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Yaohai
21,老张烧烤,BBQ Joint,31.86185139,117.2588274,农大东门,Anhui,Hefei,Yaohai
22,海底捞火锅 Hai Di Lao,Hotpot Restaurant,31.85614047,117.2518552,长江西路189号之心城5层,Anhui,Hefei,Yaohai
23,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Yaohai
24,KFC (肯德基),Fast Food Restaurant,31.88612394,117.3115903,Hefei Train Station | 合肥站,Anhui,Hefei,Yaohai
25,KFC (肯德基),Fast Food Restaurant,31.801405,117.284588,,Anhui,Hefei,Yaohai
26,丽雅茶楼,Chinese Restaurant,31.829275,117.307192,,Anhui,Hefei,Yaohai
27,漫咖啡 maan coffee,Café,31.85320854,117.2636303,,Anhui,Hefei,Yaohai
28,Fabio's Pizzeria & Bar,Pizza Place,31.838585,117.267044,,Anhui,Hefei,Yaohai
29,超港烘焙 | Super Bakery,Bakery,31.881058,117.265504,濉溪路254号,Anhui,Hefei,Yaohai
30,同庆楼庐州府,Chinese Restaurant,31.821385,117.297879,马鞍山路(近东流路),Anhui,Hefei,Yaohai
31,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Yaohai
32,老六龙虾,Chinese Restaurant,31.87229617,117.2592671,庐阳区琥珀山庄,Anhui,Hefei,Yaohai
33,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.255281,梅山路153号,Anhui,Hefei,Yaohai
34,春芹面馆,Noodle House,31.894195,117.267282,茨河路,Anhui,Hefei,Yaohai
35,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Yaohai
36,化de了,Anhui Restaurant,31.849448,117.229341,,Anhui,Hefei,Yaohai
37,McDonald's (麦当劳),Fast Food Restaurant,31.803327,117.263324,汽车南站站内,Anhui,Hefei,Yaohai
38,Cheese Club,Italian Restaurant,31.85839292,117.297413,万达广场,Anhui,Hefei,Yaohai
39,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.2664548,长江中路369号百大CBD2号楼,Anhui,Hefei,Yaohai
40,晋家门,Shaanxi Restaurant,31.82276785,117.216332,南二环路3818号天鹅湖万达广场室内步行街3楼,Anhui,Hefei,Yaohai
41,Ensun,Asian Restaurant,31.777176,117.221207,,Anhui,Hefei,Yaohai
42,燕子食府,Comfort Food Restaurant,31.770235,117.23103,莲花路,Anhui,Hefei,Yaohai
43,First Cup,Café,31.77833031,117.2022787,合肥工业大学翡翠湖校区大北门,Anhui,Hefei,Yaohai
44,KFC (肯德基),Fast Food Restaurant,31.801405,117.284588,,Anhui,Hefei,Baohe
45,金天地美食城,Food Court,31.79685487,117.313978,纬二路,Anhui,Hefei,Baohe
46,三十岗土菜馆,Restaurant,31.795237,117.325386,,Anhui,Hefei,Baohe
47,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Baohe
48,大娘水饺,Fast Food Restaurant,31.80102122,117.2846411,Hefei South Station,Anhui,Hefei,Baohe
49,同庆楼庐州府,Chinese Restaurant,31.821385,117.297879,马鞍山路(近东流路),Anhui,Hefei,Baohe
50,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Baohe
51,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Baohe
52,丽雅茶楼,Chinese Restaurant,31.829275,117.307192,,Anhui,Hefei,Baohe
53,McDonald's (麦当劳),Fast Food Restaurant,31.803327,117.263324,汽车南站站内,Anhui,Hefei,Baohe
54,U.B.C. Coffee (上岛咖啡),Café,31.79774052,117.2516083,长江西路189号之心城3楼,Anhui,Hefei,Baohe
55,老乡鸡 | Home Original Chicken,Chinese Restaurant,31.74667229,117.2836997,滨湖世纪城金源购物中心,Anhui,Hefei,Baohe
56,Fabio's Pizzeria & Bar,Pizza Place,31.838585,117.267044,,Anhui,Hefei,Baohe
57,娃哈哈大酒店,Chinese Restaurant,31.745031,117.277047,福州路与玉龙路交叉口东南角,Anhui,Hefei,Baohe
58,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Baohe
59,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Baohe
60,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Baohe
61,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Baohe
62,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Baohe
63,海底捞火锅 Hai Di Lao,Hotpot Restaurant,31.85614047,117.2518552,长江西路189号之心城5层,Anhui,Hefei,Baohe
64,KFC (肯德基),Fast Food Restaurant,31.88612394,117.3115903,Hefei Train Station | 合肥站,Anhui,Hefei,Baohe
65,同庆楼,Chinese Restaurant,31.85871479,117.2963691,马鞍山路130号万达广场5楼,Anhui,Hefei,Baohe
66,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Baohe
67,漫咖啡 maan coffee,Café,31.85320854,117.2636303,,Anhui,Hefei,Baohe
68,燕子食府,Comfort Food Restaurant,31.770235,117.23103,莲花路,Anhui,Hefei,Baohe
69,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Baohe
70,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.2238357,合作化南路与东流路交叉口,Anhui,Hefei,Baohe
71,Ensun,Asian Restaurant,31.777176,117.221207,,Anhui,Hefei,Baohe
72,三河酒家,Chinese Restaurant,31.778633,117.220386,宿松路,Anhui,Hefei,Baohe
73,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.255281,梅山路153号,Anhui,Hefei,Baohe
74,老六龙虾,Chinese Restaurant,31.87229617,117.2592671,庐阳区琥珀山庄,Anhui,Hefei,Baohe
75,First Cup,Café,31.77833031,117.2022787,合肥工业大学翡翠湖校区大北门,Anhui,Hefei,Baohe
76,表叔茶餐厅,Hong Kong Restaurant,31.706172,117.298605,万达茂三层,Anhui,Hefei,Baohe
77,超港烘焙 | Super Bakery,Bakery,31.881058,117.265504,濉溪路254号,Anhui,Hefei,Baohe
78,春芹面馆,Noodle House,31.894195,117.267282,茨河路,Anhui,Hefei,Baohe
79,Cheese Club,Italian Restaurant,31.85839292,117.297413,万达广场,Anhui,Hefei,Baohe
80,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Baohe
81,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.2664548,长江中路369号百大CBD2号楼,Anhui,Hefei,Baohe
82,晋家门,Shaanxi Restaurant,31.82276785,117.216332,南二环路3818号天鹅湖万达广场室内步行街3楼,Anhui,Hefei,Baohe
83,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Baohe
84,麦当劳,Fast Food Restaurant,31.93446369,117.3839378,学府路,Anhui,Hefei,Feidong
85,徽府酒楼,Anhui Restaurant,31.938734,117.381034,,Anhui,Hefei,Feidong
86,老乡鸡,Anhui Restaurant,31.93599333,117.3723936,,Anhui,Hefei,Feidong
87,KFC (肯德基),Fast Food Restaurant,31.88612394,117.3115903,Hefei Train Station | 合肥站,Anhui,Hefei,Feidong
88,金满楼北方酒楼,Chinese Restaurant,31.880976,117.261598,界首路与濉溪路路口,Anhui,Hefei,Luyang
89,大脸鸡排,Fried Chicken Joint,31.880754,117.255587,,Anhui,Hefei,Luyang
90,新津口火锅,Hotpot Restaurant,31.878758,117.255805,,Anhui,Hefei,Luyang
91,Burger King (汉堡王),Fast Food Restaurant,31.878778,117.255384,长丰路66号欢乐颂一楼108商铺,Anhui,Hefei,Luyang
92,老六龙虾,Chinese Restaurant,31.87229617,117.2592671,庐阳区琥珀山庄,Anhui,Hefei,Luyang
93,周贵妃凉皮,Fast Food Restaurant,31.881932,117.274112,新天地北侧一层,Anhui,Hefei,Luyang
94,同庆楼,Chinese Restaurant,31.87340307,117.2736883,阜南路与蒙城路路口东北侧,Anhui,Hefei,Luyang
95,耿福兴,Anhui Restaurant,31.870704,117.272717,,Anhui,Hefei,Luyang
96,大禧牛潮汕火锅,Hotpot Restaurant,31.881354,117.241409,,Anhui,Hefei,Luyang
97,春芹面馆,Noodle House,31.894195,117.267282,茨河路,Anhui,Hefei,Luyang
98,老张烧烤,BBQ Joint,31.86185139,117.2588274,农大东门,Anhui,Hefei,Luyang
99,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.2664548,长江中路369号百大CBD2号楼,Anhui,Hefei,Luyang
100,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Luyang
101,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Luyang
102,超港烘焙 | Super Bakery,Bakery,31.881058,117.265504,濉溪路254号,Anhui,Hefei,Luyang
103,蜀王火锅 | Shuwang Hotpot,Hotpot Restaurant,31.88246818,117.2818959,阜阳北路301号,Anhui,Hefei,Luyang
104,KFC (肯德基),Fast Food Restaurant,31.86308872,117.2706413,长江中路335号汇通商厦1层,Anhui,Hefei,Luyang
105,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Luyang
106,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.255281,梅山路153号,Anhui,Hefei,Luyang
107,喜年来,Chinese Restaurant,31.85979918,117.2761774,金寨路长江中路交叉口,Anhui,Hefei,Luyang
108,庐州烤鸭店,Chinese Restaurant,31.86608503,117.2838432,宿州路107号,Anhui,Hefei,Luyang
109,漫咖啡 maan coffee,Café,31.85320854,117.2636303,,Anhui,Hefei,Luyang
110,晚香亭,Chinese Restaurant,31.85531254,117.272873,庐阳区环城南路 (老安徽日报社对面),Anhui,Hefei,Luyang
111,良食咖啡,Café,31.84965243,117.2503512,龙河路安徽大学老校区北门入口内右手边第四间小院,Anhui,Hefei,Luyang
112,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Luyang
113,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Luyang
114,McDonald's (麦当劳),Fast Food Restaurant,31.88552005,117.3085356,站前路九龙珠儿童城1层,Anhui,Hefei,Luyang
115,Burger King (汉堡王),Fast Food Restaurant,31.881619,117.315044,信地广场二期信地步行街D栋D1-1、D2-1号,Anhui,Hefei,Luyang
116,McDonald's (麦当劳),Fast Food Restaurant,31.88703047,117.3096948,火车站出站口西侧铁道大酒店1层,Anhui,Hefei,Luyang
117,海底捞火锅 Hai Di Lao,Hotpot Restaurant,31.85614047,117.2518552,长江西路189号之心城5层,Anhui,Hefei,Luyang
118,KFC (肯德基),Fast Food Restaurant,31.88612394,117.3115903,Hefei Train Station | 合肥站,Anhui,Hefei,Luyang
119,McDonald’s Drive-Thru (麦当劳得来速),Fast Food Restaurant,31.85512051,117.1893285,长江西路与香樟大道交叉口,Anhui,Hefei,Luyang
120,外婆家 Grandma’s,Zhejiang Restaurant,31.85638801,117.2525786,之心城六楼,Anhui,Hefei,Luyang
121,同庆楼,Chinese Restaurant,31.85871479,117.2963691,马鞍山路130号万达广场5楼,Anhui,Hefei,Luyang
122,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Luyang
123,红番茄西餐吧 Miss Tomato Cafe,American Restaurant,31.83886196,117.2964946,马鞍山路与太湖路交口北300米金地国际城2号公寓,Anhui,Hefei,Luyang
124,小学咖啡,Café,31.832694,117.297622,马鞍山路绿地赢海B座6楼,Anhui,Hefei,Luyang
125,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Luyang
126,同庆楼庐州府,Chinese Restaurant,31.821385,117.297879,马鞍山路(近东流路),Anhui,Hefei,Luyang
127,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Luyang
128,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.2238357,合作化南路与东流路交叉口,Anhui,Hefei,Luyang
129,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Luyang
130,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Luyang
131,Cheese Club,Italian Restaurant,31.85839292,117.297413,万达广场,Anhui,Hefei,Luyang
132,晋家门,Shaanxi Restaurant,31.82276785,117.216332,南二环路3818号天鹅湖万达广场室内步行街3楼,Anhui,Hefei,Luyang
133,McDonald's (麦当劳),Fast Food Restaurant,31.803327,117.263324,汽车南站站内,Anhui,Hefei,Luyang
134,静水鱼庄,Chinese Restaurant,31.85884073,117.158641,,Anhui,Hefei,Luyang
135,燕子食府,Comfort Food Restaurant,31.770235,117.23103,莲花路,Anhui,Hefei,Luyang
136,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Luyang
137,双墩米线,Snack Place,32.01163918,117.2505921,,Anhui,Hefei,Luyang
138,Burger King (汉堡王),Fast Food Restaurant,31.840194,117.111963,,Anhui,Hefei,Luyang
139,张正麻辣串,Fast Food Restaurant,32.4798474,117.1638851,芜湖路万达广场室外步行街2-240,Anhui,Hefei,Changfeng
140,淮南第一家牛肉汤,Chinese Restaurant,32.47988035,117.1648214,,Anhui,Hefei,Changfeng
141,风波庄 Fengbo Manor,Asian Restaurant,31.853388,117.2548,,Anhui,Hefei,Shushan
142,詹记宫廷桃酥(长江西路店),Bakery,31.8550844,117.256661,长江西路国购广场对面,Anhui,Hefei,Shushan
143,奇火锅,Chinese Restaurant,31.85586586,117.2585782,长江西路三里庵旺城大厦4楼,Anhui,Hefei,Shushan
144,外婆家 Grandma’s,Zhejiang Restaurant,31.85638801,117.2525786,之心城六楼,Anhui,Hefei,Shushan
145,海底捞火锅 Hai Di Lao,Hotpot Restaurant,31.85614047,117.2518552,长江西路189号之心城5层,Anhui,Hefei,Shushan
146,Shuwang Hotpot (蜀王火锅),Hotpot Restaurant,31.857313,117.255281,梅山路153号,Anhui,Hefei,Shushan
147,Bitburger (碧特博格啤酒屋),German Restaurant,31.85177231,117.2712097,芜湖路258-6号,Anhui,Hefei,Shushan
148,Burger King (汉堡王),Fast Food Restaurant,31.85716849,117.2520098,长江西路189号之心城负一楼,Anhui,Hefei,Shushan
149,老张烧烤,BBQ Joint,31.86185139,117.2588274,农大东门,Anhui,Hefei,Shushan
150,McDonald's (麦当劳),Fast Food Restaurant,31.84676331,117.2656741,金寨路136号曙光商厦一楼,Anhui,Hefei,Shushan
151,老报馆1952,Chinese Restaurant,31.85595818,117.2717593,金寨路206号,Anhui,Hefei,Shushan
152,McDonald's (麦当劳),Fast Food Restaurant,31.86387496,117.2753645,长江中路293号,Anhui,Hefei,Shushan
153,McDonald's (麦当劳),Fast Food Restaurant,31.86525738,117.2821426,徽州大道618号乐普生商厦2层,Anhui,Hefei,Shushan
154,McDonald's (麦当劳),Fast Food Restaurant,31.88552005,117.3085356,站前路九龙珠儿童城1层,Anhui,Hefei,Shushan
155,McDonald's (麦当劳),Fast Food Restaurant,31.80100863,117.2853587,合肥南站二楼,Anhui,Hefei,Shushan
156,Burger King (汉堡王),Fast Food Restaurant,31.881619,117.315044,信地广场二期信地步行街D栋D1-1、D2-1号,Anhui,Hefei,Shushan
157,McDonald's (麦当劳),Fast Food Restaurant,31.88703047,117.3096948,火车站出站口西侧铁道大酒店1层,Anhui,Hefei,Shushan
158,McDonald’s Drive-Thru (麦当劳得来速),Fast Food Restaurant,31.85512051,117.1893285,长江西路与香樟大道交叉口,Anhui,Hefei,Shushan
159,KFC (肯德基),Fast Food Restaurant,31.801405,117.284588,,Anhui,Hefei,Shushan
160,漫咖啡 maan coffee,Café,31.85320854,117.2636303,,Anhui,Hefei,Shushan
161,KFC (肯德基),Fast Food Restaurant,31.88612394,117.3115903,Hefei Train Station | 合肥站,Anhui,Hefei,Shushan
162,老六龙虾,Chinese Restaurant,31.87229617,117.2592671,庐阳区琥珀山庄,Anhui,Hefei,Shushan
163,超港烘焙 | Super Bakery,Bakery,31.881058,117.265504,濉溪路254号,Anhui,Hefei,Shushan
164,同庆楼,Chinese Restaurant,31.85871479,117.2963691,马鞍山路130号万达广场5楼,Anhui,Hefei,Shushan
165,Mango Thai,Thai Restaurant,31.85972668,117.2974475,,Anhui,Hefei,Shushan
166,罍街 Lei Jie,Food Court,31.8229037,117.2877696,宁国南路,Anhui,Hefei,Shushan
167,春芹面馆,Noodle House,31.894195,117.267282,茨河路,Anhui,Hefei,Shushan
168,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.2238357,合作化南路与东流路交叉口,Anhui,Hefei,Shushan
169,庐州太太,Chinese Restaurant,31.81560127,117.2829649,宿州路鼓楼商厦南侧,Anhui,Hefei,Shushan
170,同庆楼庐州府,Chinese Restaurant,31.821385,117.297879,马鞍山路(近东流路),Anhui,Hefei,Shushan
171,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Shushan
172,McDonald's (麦当劳),Fast Food Restaurant,31.803327,117.263324,汽车南站站内,Anhui,Hefei,Shushan
173,丽雅茶楼,Chinese Restaurant,31.829275,117.307192,,Anhui,Hefei,Shushan
174,Habitat Coffee (栖巢咖啡),Café,31.86262581,117.2664548,长江中路369号百大CBD2号楼,Anhui,Hefei,Shushan
175,Pizza Hut (必胜客),Pizza Place,31.866497,117.289024,淮河路77号逍遥广场北楼1楼,Anhui,Hefei,Shushan
176,Cheese Club,Italian Restaurant,31.85839292,117.297413,万达广场,Anhui,Hefei,Shushan
177,晋家门,Shaanxi Restaurant,31.82276785,117.216332,南二环路3818号天鹅湖万达广场室内步行街3楼,Anhui,Hefei,Shushan
178,Ensun,Asian Restaurant,31.777176,117.221207,,Anhui,Hefei,Shushan
179,静水鱼庄,Chinese Restaurant,31.85884073,117.158641,,Anhui,Hefei,Shushan
180,燕子食府,Comfort Food Restaurant,31.770235,117.23103,莲花路,Anhui,Hefei,Shushan
181,First Cup,Café,31.77833031,117.2022787,合肥工业大学翡翠湖校区大北门,Anhui,Hefei,Shushan
182,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Shushan
183,Burger King (汉堡王),Fast Food Restaurant,31.840194,117.111963,,Anhui,Hefei,Shushan
184,檬小奇,Snack Place,31.771856,117.173851,,Anhui,Hefei,Feixi
185,三河酒家,Chinese Restaurant,31.778633,117.220386,宿松路,Anhui,Hefei,Feixi
186,燕子食府,Comfort Food Restaurant,31.770235,117.23103,莲花路,Anhui,Hefei,Feixi
187,Charmant Hefei,Chinese Restaurant,31.77795578,117.2230778,Fanhua Avenue,Anhui,Hefei,Feixi
188,菊上 | Kiku,Japanese Restaurant,31.78262971,117.2200918,繁华大道258号,Anhui,Hefei,Feixi
189,农家百味阁,Anhui Restaurant,31.714267,117.240017,,Anhui,Hefei,Feixi
190,McDonald's (麦当劳),Fast Food Restaurant,31.80971265,117.2264814,潜山路新地购物中心1层,Anhui,Hefei,Feixi
191,表叔茶餐厅,Hong Kong Restaurant,31.706172,117.298605,万达茂三层,Anhui,Hefei,Feixi
192,同庆楼花园酒店,Chinese Restaurant,31.81858089,117.2238357,合作化南路与东流路交叉口,Anhui,Hefei,Feixi
193,McDonald's (麦当劳),Fast Food Restaurant,31.803327,117.263324,汽车南站站内,Anhui,Hefei,Feixi
194,老地儿酒肉店,BBQ Joint,29.69765,118.309368,,Anhui,Huangshan,Tunxi
195,红泥小厨,Asian Restaurant,29.70056726,118.312539,黄山大观二期一号楼109号,Anhui,Huangshan,Tunxi
196,KFC (肯德基),Fast Food Restaurant,29.71245261,118.3081778,,Anhui,Huangshan,Tunxi
197,Sweet Time Coffee,Café,29.710408,118.301221,15号-21号 Huashan Rd,Anhui,Huangshan,Tunxi
198,KFC (肯德基),Fast Food Restaurant,29.71249397,118.3160439,,Anhui,Huangshan,Tunxi
199,KFC (肯德基),Fast Food Restaurant,29.701309,118.314153,,Anhui,Huangshan,Tunxi
200,环翠堂,Chinese Restaurant,29.70448993,118.308623,Huangshan Old Street,Anhui,Huangshan,Tunxi
201,老街第一楼,Chinese Restaurant,29.71075747,118.305118,,Anhui,Huangshan,Tunxi
202,McDonald's (麦当劳),Fast Food Restaurant,29.710864,118.305104,,Anhui,Huangshan,Tunxi
203,高汤馄饨,Dumpling Restaurant,29.71082114,118.3049753,,Anhui,Huangshan,Tunxi
204,同聚楼,Anhui Restaurant,29.71045162,118.3035024,,Anhui,Huangshan,Tunxi
205,猫屎咖啡,Café,29.709919,118.301041,,Anhui,Huangshan,Tunxi
206,Xia wan cafe,Chinese Restaurant,29.71032333,118.3013,,Anhui,Huangshan,Tunxi
207,临江一楼,Anhui Restaurant,29.712045,118.298008,,Anhui,Huangshan,Tunxi
208,韩都碳烤,Korean Restaurant,29.70887368,118.2928898,,Anhui,Huangshan,Tunxi
209,M coffee&bar,Café,29.70869367,118.2924387,,Anhui,Huangshan,Tunxi
210,Cafe Waffle 华夫邂逅咖啡屋,Café,29.705815,118.298552,黎阳in巷美食街32号（临江一楼对面）,Anhui,Huangshan,Tunxi
211,徽商故里,Chinese Restaurant,29.72151389,118.3126246,中国,Anhui,Huangshan,Tunxi
212,徽煌府第,Chinese Restaurant,29.71655057,118.340439,,Anhui,Huangshan,Tunxi
213,Legend Of WangYiTiao Wonton,Chinese Restaurant,29.71697404,118.3049696,,Anhui,Huangshan,Tunxi
214,豐澤苑,Chinese Restaurant,29.722761,118.291632,,Anhui,Huangshan,Tunxi
215,新安山庄,Chinese Restaurant,29.72929293,118.2898411,,Anhui,Huangshan,Tunxi
216,Old Street Cafe,Café,29.71050679,118.3012076,,Anhui,Huangshan,Tunxi
217,한라산,Korean Restaurant,29.713067,118.294058,,Anhui,Huangshan,Tunxi
218,吴一担馄饨,Asian Restaurant,29.71034874,118.3031885,黄山老街,Anhui,Huangshan,Tunxi
219,McDonald's (麦当劳),Fast Food Restaurant,29.815071,118.273151,,Anhui,Huangshan,Tunxi
220,McDonald's (麦当劳),Fast Food Restaurant,29.817702,118.26847,,Anhui,Huangshan,Tunxi
221,龍食匯主題餐廳,Chinese Restaurant,29.870749,118.429018,,Anhui,Huangshan,Shexian
222,小觉春茶酒家,Anhui Restaurant,29.863312,118.437232,,Anhui,Huangshan,Shexian
223,The Little Breakfast Place,Breakfast Spot,29.87648595,118.4331757,徽州路206号,Anhui,Huangshan,Shexian
224,五峰阁大酒店,Chinese Restaurant,29.862004,118.415193,,Anhui,Huangshan,Shexian
225,宰相故里,Asian Restaurant,29.872335,118.417386,,Anhui,Huangshan,Shexian
226,九庄,Chinese Restaurant,29.87039185,118.4300842,,Anhui,Huangshan,Shexian
227,留一手火锅,Szechuan Restaurant,29.824328,118.33554,,Anhui,Huangshan,Shexian
228,崔家面馆,Chinese Restaurant,29.821088,118.337694,,Anhui,Huangshan,Shexian
229,阿宾大排档,Chinese Restaurant,29.81374924,118.3365351,,Anhui,Huangshan,Shexian
230,坤湖山庄,Chinese Restaurant,29.8721024,118.315924,,Anhui,Huangshan,Shexian
231,阿东土菜馆,Chinese Restaurant,29.832,118.3175,信行三路11号,Anhui,Huangshan,Shexian
232,徽府大院,Chinese Restaurant,29.863359,118.301694,紫霞大道134,Anhui,Huangshan,Shexian
233,水香园士菜馆,Anhui Restaurant,29.86907959,118.2917862,,Anhui,Huangshan,Shexian
234,潜口一楼,Chinese Restaurant,29.87074645,118.2896128,,Anhui,Huangshan,Shexian
235,McDonald's (麦当劳),Fast Food Restaurant,29.815071,118.273151,,Anhui,Huangshan,Shexian
236,和尚土菜馆,Anhui Restaurant,29.918932,118.281315,,Anhui,Huangshan,Shexian
237,没是人家,Chinese Restaurant,29.75930467,118.3288926,,Anhui,Huangshan,Shexian
238,KFC,Fried Chicken Joint,29.814286,118.27236,Huangshan North Station,Anhui,Huangshan,Shexian
239,McDonald's (麦当劳),Fast Food Restaurant,29.817702,118.26847,,Anhui,Huangshan,Shexian
240,排云宾馆,Asian Restaurant,30.14235526,118.1576589,,Anhui,Huangshan,Huangshan
241,Xihai Restaurant,Jiangxi Restaurant,30.143122,118.16055,Xihai Hotel Huangshan Mt,Anhui,Huangshan,Huangshan
242,白云宾馆,Chinese Restaurant,30.13272995,118.162759,,Anhui,Huangshan,Huangshan
243,Yupinglou Lobby Bar,Slovak Restaurant,30.124843,118.170172,Yupinglou Huangshan Mt,Anhui,Huangshan,Huangshan
244,Yupinglou Restaurant,Czech Restaurant,30.124652,118.170249,Huangshan Mt,Anhui,Huangshan,Huangshan
245,两岸一品轩,Anhui Restaurant,30.101231,118.16935,,Anhui,Huangshan,Huangshan
